respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9
39241,BE,MRJ,CO,DH,LK,RH,ZN,JR,MW
39242,MRJ,JR,BE,DH,RH,LK,ZN,MW,CO
39243,CO,JR,ZN,RH,LK,MRJ,MW,DH,BE
39244,MRJ,CO,MW,ZN,JR,DH,RH,LK,BE
39245,JR,CO,MRJ,MW,DH,ZN,LK,RH,BE
39246,CO,BE,MRJ,JR,LK,RH,DH,ZN,MW
39247,DH,LK,BE,MRJ,RH,JR,CO,MW,ZN
39248,DH,BE,RH,JR,MRJ,MW,CO,LK,ZN
39249,LK,RH,BE,DH,MW,CO,JR,ZN,MRJ
39250,MRJ,JR,ZN,CO,MW,DH,RH,LK,BE
39251,ZN,RH,BE,LK,MW,MRJ,JR,CO,DH
39252,RH,DH,BE,LK,MW,MRJ,ZN,JR,CO
39253,MW,LK,BE,MRJ,JR,CO,ZN,DH,RH
39254,LK,MRJ,JR,RH,BE,MW,CO,DH,ZN
39255,BE,JR,MRJ,CO,LK,MW,DH,RH,ZN
39256,LK,JR,MW,DH,CO,BE,RH,MRJ,ZN
39257,ZN,CO,LK,DH,JR,MRJ,RH,MW,BE
39258,ZN,JR,MRJ,MW,CO,LK,BE,RH,DH
39259,DH,LK,JR,CO,ZN,MW,MRJ,RH,BE
39260,MW,MRJ,CO,RH,DH,JR,LK,BE,ZN
39261,MRJ,MW,DH,JR,LK,ZN,BE,CO,RH
39262,MW,BE,LK,RH,DH,ZN,MRJ,JR,CO
39263,MRJ,CO,JR,ZN,MW,DH,LK,RH,BE
39264,CO,MW,RH,ZN,JR,LK,MRJ,DH,BE
39265,CO,MW,RH,JR,ZN,LK,MRJ,BE,DH
39266,ZN,MRJ,CO,JR,DH,MW,RH,BE,LK
39267,BE,MW,CO,LK,ZN,RH,MRJ,DH,JR
39268,MRJ,CO,ZN,MW,JR,LK,DH,BE,RH
39269,MRJ,LK,CO,JR,ZN,MW,DH,RH,BE
39270,LK,RH,JR,CO,MRJ,ZN,DH,BE,MW
39271,MW,ZN,DH,MRJ,JR,CO,RH,LK,BE
39272,RH,MW,DH,JR,LK,CO,ZN,MRJ,BE
39273,MRJ,JR,DH,ZN,CO,MW,LK,BE,RH
39274,ZN,MW,MRJ,LK,JR,CO,DH,RH,BE
39275,ZN,CO,RH,JR,MW,DH,LK,MRJ,BE
39276,CO,MRJ,ZN,JR,LK,BE,RH,MW,DH
39277,ZN,LK,DH,BE,RH,MW,MRJ,CO,JR
39278,LK,JR,CO,MW,RH,ZN,DH,MRJ,BE
39279,CO,DH,MRJ,ZN,RH,MW,LK,JR,BE
39280,MRJ,BE,LK,DH,RH,MW,ZN,CO,JR
39281,MRJ,RH,MW,JR,CO,DH,BE,LK,ZN
39282,JR,ZN,LK,MRJ,MW,CO,RH,BE,DH
39283,MRJ,RH,ZN,DH,LK,CO,MW,BE,JR
39284,MW,CO,MRJ,JR,ZN,RH,LK,DH,BE
39285,JR,MRJ,MW,ZN,BE,DH,RH,LK,CO
39286,ZN,DH,MRJ,LK,RH,BE,CO,MW,JR
39287,MRJ,JR,RH,MW,CO,ZN,LK,DH,BE
39288,BE,DH,LK,MRJ,MW,ZN,CO,RH,JR
39289,JR,CO,LK,ZN,DH,MRJ,MW,BE,RH
39290,LK,RH,MW,CO,DH,ZN,JR,BE,MRJ
39291,DH,RH,LK,JR,MW,MRJ,CO,BE,ZN
39292,LK,CO,DH,JR,ZN,MRJ,MW,RH,BE
39293,LK,ZN,MW,JR,CO,MRJ,BE,RH,DH
39294,DH,RH,LK,ZN,MW,MRJ,BE,CO,JR
39295,RH,LK,ZN,DH,CO,MW,MRJ,JR,BE
39296,ZN,DH,LK,MRJ,RH,BE,MW,CO,JR
39297,ZN,JR,MW,CO,LK,RH,MRJ,DH,BE
39298,ZN,LK,MRJ,MW,CO,DH,RH,JR,BE
39299,CO,ZN,MRJ,MW,DH,BE,JR,RH,LK
39300,RH,JR,BE,CO,DH,MRJ,MW,LK,ZN
39301,DH,BE,ZN,CO,MRJ,MW,LK,JR,RH
39302,CO,JR,ZN,MW,MRJ,LK,RH,DH,BE
39303,CO,ZN,MW,JR,MRJ,RH,DH,LK,BE
39304,CO,LK,JR,DH,MRJ,RH,ZN,MW,BE
39305,MRJ,LK,DH,CO,ZN,BE,RH,MW,JR
39306,RH,DH,ZN,MRJ,CO,MW,JR,LK,BE
39307,MW,RH,ZN,LK,BE,CO,JR,MRJ,DH
39308,CO,ZN,MW,LK,JR,RH,DH,MRJ,BE
39309,ZN,DH,CO,MRJ,MW,LK,JR,RH,BE
39310,DH,RH,MRJ,CO,ZN,MW,JR,LK,BE
39311,MW,BE,MRJ,DH,ZN,LK,RH,CO,JR
39312,RH,MW,CO,JR,ZN,LK,MRJ,DH,BE
39313,RH,LK,CO,MRJ,JR,BE,DH,ZN,MW
39314,MW,BE,DH,CO,RH,MRJ,LK,JR,ZN
39315,CO,ZN,MRJ,JR,MW,LK,BE,RH,DH
39316,LK,JR,MRJ,CO,MW,RH,DH,BE,ZN
39317,LK,RH,JR,ZN,CO,MW,DH,MRJ,BE
39318,MW,JR,LK,ZN,MRJ,CO,RH,DH,BE
39319,BE,DH,MW,RH,LK,CO,ZN,JR,MRJ
39320,ZN,CO,MW,LK,BE,MRJ,DH,RH,JR
39321,MW,LK,MRJ,ZN,DH,RH,CO,JR,BE
39322,BE,DH,MRJ,LK,MW,RH,JR,ZN,CO
39323,MRJ,LK,CO,JR,ZN,RH,DH,BE,MW
39324,MW,JR,LK,RH,MRJ,ZN,BE,CO,DH
39325,MRJ,ZN,CO,JR,DH,MW,RH,BE,LK
39326,RH,MW,CO,BE,DH,MRJ,ZN,LK,JR
39327,LK,RH,MW,CO,JR,MRJ,BE,ZN,DH
39328,CO,MRJ,RH,LK,MW,ZN,JR,DH,BE
39329,RH,CO,LK,JR,MW,MRJ,DH,ZN,BE
39330,DH,BE,ZN,MRJ,RH,MW,CO,LK,JR
39331,JR,RH,DH,MW,MRJ,LK,BE,CO,ZN
39332,DH,RH,LK,ZN,CO,BE,MW,MRJ,JR
39333,LK,MW,MRJ,RH,CO,JR,ZN,BE,DH
39334,CO,LK,MW,ZN,MRJ,DH,JR,BE,RH
39335,ZN,JR,MRJ,MW,RH,LK,CO,DH,BE
39336,CO,MRJ,RH,LK,ZN,JR,BE,DH,MW
39337,RH,LK,CO,BE,MW,MRJ,ZN,DH,JR
39338,ZN,MRJ,RH,JR,DH,BE,LK,MW,CO
39339,CO,MRJ,MW,LK,ZN,JR,DH,RH,BE
39340,BE,MW,LK,CO,RH,MRJ,ZN,JR,DH
39341,CO,RH,MRJ,DH,JR,MW,BE,LK,ZN
39342,ZN,DH,MW,JR,MRJ,CO,LK,RH,BE
39343,MRJ,RH,BE,DH,LK,CO,MW,ZN,JR
39344,ZN,DH,JR,CO,LK,RH,MRJ,MW,BE
39345,CO,RH,MW,ZN,JR,LK,MRJ,DH,BE
39346,BE,RH,DH,MW,LK,MRJ,CO,ZN,JR
39347,CO,MRJ,DH,LK,RH,JR,ZN,MW,BE
39348,MRJ,BE,CO,ZN,LK,DH,MW,RH,JR
39349,ZN,LK,MW,BE,JR,CO,RH,DH,MRJ
39350,CO,DH,MRJ,BE,RH,MW,ZN,JR,LK
39351,MW,DH,LK,RH,MRJ,CO,ZN,BE,JR
39352,MRJ,RH,LK,DH,BE,MW,CO,ZN,JR
39353,JR,MW,LK,ZN,RH,MRJ,CO,DH,BE
39354,CO,MRJ,ZN,RH,DH,MW,JR,LK,BE
39355,LK,CO,ZN,MW,JR,DH,RH,MRJ,BE
39356,MRJ,RH,JR,CO,ZN,MW,LK,DH,BE
39357,CO,JR,MRJ,ZN,MW,DH,BE,LK,RH
39358,CO,RH,LK,MW,BE,JR,ZN,DH,MRJ
39359,MRJ,RH,DH,BE,JR,MW,LK,ZN,CO
39360,ZN,LK,RH,CO,MW,MRJ,JR,DH,BE
39361,RH,ZN,MRJ,DH,MW,CO,BE,LK,JR
39362,BE,DH,MRJ,MW,RH,LK,CO,ZN,JR
39363,CO,LK,MW,RH,MRJ,JR,BE,ZN,DH
39364,MW,MRJ,LK,RH,ZN,JR,BE,CO,DH
39365,MW,LK,JR,CO,RH,ZN,BE,MRJ,DH
39366,LK,RH,DH,BE,MRJ,CO,JR,MW,ZN
39367,ZN,RH,MW,JR,CO,DH,BE,MRJ,LK
39368,CO,DH,ZN,BE,LK,RH,MRJ,MW,JR
39369,CO,LK,MRJ,DH,RH,JR,ZN,MW,BE
39370,MRJ,BE,RH,ZN,LK,JR,DH,MW,CO
39371,MRJ,ZN,DH,MW,CO,LK,JR,RH,BE
39372,LK,RH,MW,CO,MRJ,JR,DH,ZN,BE
39373,RH,MRJ,MW,LK,BE,CO,ZN,DH,JR
39374,DH,MW,LK,RH,MRJ,ZN,BE,JR,CO
39375,LK,MRJ,ZN,RH,JR,DH,BE,MW,CO
39376,MW,JR,RH,MRJ,BE,CO,ZN,LK,DH
39377,LK,DH,MW,BE,MRJ,ZN,JR,RH,CO
39378,ZN,LK,MRJ,CO,JR,MW,BE,RH,DH
39379,DH,RH,ZN,LK,CO,BE,MRJ,MW,JR
39380,JR,MW,DH,MRJ,LK,CO,RH,BE,ZN
39381,MW,DH,ZN,RH,BE,MRJ,LK,CO,JR
39382,CO,LK,ZN,MRJ,RH,JR,MW,DH,BE
39383,LK,MW,RH,MRJ,ZN,JR,CO,BE,DH
39384,RH,JR,CO,DH,BE,LK,MRJ,MW,ZN
39385,BE,LK,DH,MW,CO,MRJ,JR,ZN,RH
39386,BE,LK,MW,MRJ,DH,RH,CO,JR,ZN
39387,RH,ZN,BE,DH,MW,LK,CO,MRJ,JR
39388,MRJ,JR,ZN,BE,LK,MW,DH,CO,RH
39389,DH,MRJ,LK,CO,BE,RH,MW,JR,ZN
39390,CO,RH,MW,LK,JR,MRJ,DH,ZN,BE
39391,JR,CO,MRJ,BE,RH,LK,MW,ZN,DH
39392,JR,MW,LK,DH,CO,MRJ,RH,ZN,BE
39393,MRJ,ZN,CO,MW,RH,LK,DH,JR,BE
39394,JR,MRJ,MW,CO,DH,LK,ZN,RH,BE
39395,JR,LK,MRJ,ZN,DH,MW,RH,CO,BE
39396,RH,MRJ,JR,MW,LK,CO,DH,ZN,BE
39397,LK,MW,ZN,BE,CO,RH,JR,MRJ,DH
39398,RH,LK,JR,MW,DH,BE,MRJ,CO,ZN
39399,JR,MW,ZN,CO,DH,BE,RH,LK,MRJ
39400,RH,LK,MRJ,MW,DH,BE,CO,JR,ZN
39401,MW,DH,BE,JR,LK,MRJ,ZN,CO,RH
39402,MW,JR,CO,ZN,MRJ,LK,DH,RH,BE
39403,LK,MW,ZN,MRJ,DH,JR,RH,CO,BE
39404,DH,ZN,MW,JR,LK,MRJ,BE,CO,RH
39405,LK,ZN,CO,RH,MW,DH,MRJ,JR,BE
39406,BE,JR,DH,RH,MW,LK,MRJ,CO,ZN
39407,CO,MRJ,JR,DH,LK,RH,MW,ZN,BE
39408,MRJ,RH,LK,DH,BE,MW,CO,ZN,JR
39409,LK,BE,RH,DH,MW,JR,MRJ,ZN,CO
39410,CO,JR,RH,ZN,LK,MW,BE,MRJ,DH
39411,JR,CO,MW,ZN,MRJ,LK,RH,DH,BE
39412,MRJ,DH,LK,CO,RH,BE,JR,MW,ZN
39413,MW,ZN,LK,DH,RH,CO,MRJ,BE,JR
39414,BE,DH,RH,MRJ,MW,LK,CO,ZN,JR
39415,JR,MRJ,CO,ZN,LK,MW,DH,BE,RH
39416,LK,ZN,DH,MW,JR,RH,CO,BE,MRJ
39417,MRJ,BE,DH,RH,JR,MW,CO,LK,ZN
39418,ZN,MW,MRJ,JR,RH,CO,LK,DH,BE
39419,BE,MRJ,RH,DH,MW,LK,JR,ZN,CO
39420,CO,ZN,BE,JR,MRJ,MW,DH,RH,LK
39421,JR,RH,LK,DH,CO,MRJ,MW,BE,ZN
39422,BE,MRJ,ZN,MW,CO,LK,RH,JR,DH
39423,ZN,CO,MW,JR,MRJ,RH,LK,DH,BE
39424,RH,CO,LK,DH,JR,MW,MRJ,ZN,BE
39425,CO,JR,MW,RH,MRJ,BE,ZN,LK,DH
39426,RH,CO,DH,MRJ,ZN,BE,MW,LK,JR
39427,MRJ,DH,RH,JR,MW,CO,BE,ZN,LK
39428,ZN,CO,MW,JR,RH,MRJ,LK,DH,BE
39429,RH,CO,BE,ZN,LK,MRJ,JR,MW,DH
39430,MRJ,DH,ZN,MW,JR,LK,CO,RH,BE
39431,DH,MRJ,CO,ZN,BE,RH,LK,MW,JR
39432,DH,MRJ,CO,RH,ZN,MW,LK,BE,JR
39433,CO,LK,MRJ,ZN,RH,BE,JR,MW,DH
39434,JR,MRJ,RH,MW,CO,ZN,DH,BE,LK
39435,MW,ZN,DH,MRJ,RH,LK,JR,CO,BE
39436,DH,RH,LK,CO,BE,MW,MRJ,ZN,JR
39437,BE,ZN,MRJ,LK,CO,RH,MW,DH,JR
39438,MW,MRJ,RH,JR,ZN,DH,LK,CO,BE
39439,MRJ,RH,MW,BE,CO,DH,ZN,LK,JR
39440,DH,MW,LK,JR,MRJ,CO,ZN,BE,RH
39441,CO,LK,MW,RH,BE,MRJ,DH,JR,ZN
39442,ZN,LK,MRJ,JR,DH,MW,CO,RH,BE
39443,BE,DH,MRJ,MW,LK,RH,CO,JR,ZN
39444,JR,ZN,RH,BE,LK,MW,DH,CO,MRJ
39445,BE,DH,RH,LK,MRJ,ZN,JR,CO,MW
39446,DH,ZN,MW,RH,BE,CO,LK,MRJ,JR
39447,JR,ZN,MW,LK,MRJ,CO,RH,DH,BE
39448,RH,MRJ,MW,DH,BE,LK,JR,CO,ZN
39449,LK,JR,ZN,CO,MW,MRJ,BE,RH,DH
39450,MRJ,DH,RH,BE,MW,LK,ZN,JR,CO
39451,LK,JR,MRJ,MW,CO,ZN,DH,RH,BE
39452,JR,MW,CO,DH,ZN,LK,RH,MRJ,BE
39453,DH,ZN,BE,MRJ,RH,JR,LK,CO,MW
39454,MRJ,MW,DH,ZN,BE,JR,LK,RH,CO
39455,RH,JR,MW,LK,ZN,DH,CO,MRJ,BE
39456,ZN,CO,MRJ,MW,JR,BE,RH,LK,DH
39457,MRJ,ZN,LK,BE,DH,RH,MW,CO,JR
39458,JR,DH,LK,CO,MW,ZN,RH,MRJ,BE
39459,CO,ZN,LK,MRJ,MW,JR,RH,DH,BE
39460,RH,DH,BE,MW,LK,JR,MRJ,CO,ZN
39461,CO,JR,ZN,LK,MW,RH,MRJ,BE,DH
39462,ZN,JR,BE,MW,LK,RH,DH,MRJ,CO
39463,MW,LK,CO,MRJ,DH,RH,JR,ZN,BE
39464,JR,RH,MRJ,ZN,MW,DH,LK,CO,BE
39465,CO,LK,MW,ZN,JR,DH,RH,MRJ,BE
39466,MW,ZN,MRJ,BE,CO,DH,JR,LK,RH
39467,CO,LK,JR,DH,MRJ,RH,ZN,MW,BE
39468,CO,MRJ,RH,MW,DH,ZN,JR,LK,BE
39469,BE,JR,MRJ,ZN,CO,LK,MW,RH,DH
39470,RH,DH,LK,BE,MRJ,CO,MW,JR,ZN
39471,LK,JR,RH,ZN,CO,MRJ,BE,MW,DH
39472,MRJ,MW,LK,ZN,RH,JR,CO,BE,DH
39473,CO,BE,RH,DH,MRJ,LK,MW,JR,ZN
39474,LK,MRJ,CO,ZN,JR,MW,RH,DH,BE
39475,JR,ZN,DH,MRJ,LK,RH,CO,MW,BE
39476,ZN,CO,MW,MRJ,JR,LK,RH,BE,DH
39477,DH,RH,LK,JR,CO,ZN,MRJ,MW,BE
39478,MRJ,CO,LK,JR,RH,DH,MW,ZN,BE
39479,MW,LK,DH,MRJ,ZN,CO,BE,JR,RH
39480,CO,LK,JR,RH,ZN,MW,MRJ,DH,BE
39481,ZN,BE,RH,CO,MW,DH,LK,MRJ,JR
39482,DH,MW,CO,MRJ,RH,ZN,LK,JR,BE
39483,CO,RH,LK,BE,DH,JR,MW,MRJ,ZN
39484,ZN,MRJ,CO,MW,JR,BE,LK,RH,DH
39485,MW,BE,JR,CO,MRJ,RH,ZN,LK,DH
39486,ZN,BE,DH,JR,LK,MRJ,RH,CO,MW
39487,DH,RH,BE,MRJ,MW,LK,CO,JR,ZN
39488,MW,LK,ZN,RH,MRJ,CO,DH,JR,BE
39489,RH,JR,CO,LK,ZN,MW,DH,BE,MRJ
39490,MW,RH,LK,CO,BE,JR,ZN,MRJ,DH
39491,ZN,MW,LK,CO,DH,RH,JR,MRJ,BE
39492,RH,MW,MRJ,LK,CO,JR,ZN,DH,BE
39493,MRJ,BE,MW,RH,CO,LK,DH,ZN,JR
39494,JR,LK,ZN,MW,MRJ,RH,DH,CO,BE
39495,DH,BE,MW,RH,MRJ,JR,ZN,LK,CO
39496,ZN,MRJ,LK,JR,MW,RH,DH,BE,CO
39497,LK,JR,ZN,DH,BE,RH,MRJ,CO,MW
39498,JR,BE,MW,MRJ,RH,ZN,LK,DH,CO
39499,DH,MRJ,MW,LK,BE,CO,JR,ZN,RH
39500,CO,ZN,LK,RH,JR,MRJ,BE,MW,DH
39501,CO,LK,BE,MW,JR,ZN,RH,MRJ,DH
39502,BE,LK,DH,JR,RH,CO,MRJ,MW,ZN
39503,CO,MRJ,MW,JR,DH,LK,BE,RH,ZN
39504,RH,ZN,CO,MW,MRJ,LK,BE,JR,DH
39505,MW,JR,RH,CO,DH,MRJ,LK,BE,ZN
39506,MRJ,LK,RH,BE,MW,DH,ZN,JR,CO
39507,JR,LK,CO,ZN,MRJ,RH,MW,BE,DH
39508,LK,MW,ZN,CO,MRJ,JR,RH,BE,DH
39509,CO,LK,BE,RH,MRJ,ZN,JR,MW,DH
39510,DH,CO,RH,JR,MW,MRJ,BE,LK,ZN
39511,DH,RH,LK,BE,MW,MRJ,CO,JR,ZN
39512,MRJ,CO,JR,MW,RH,ZN,DH,LK,BE
39513,ZN,JR,BE,CO,RH,MW,LK,MRJ,DH
39514,MW,MRJ,RH,LK,ZN,CO,DH,JR,BE
39515,MRJ,MW,DH,JR,CO,LK,RH,ZN,BE
39516,JR,MW,RH,BE,ZN,CO,LK,DH,MRJ
39517,LK,MRJ,MW,RH,ZN,DH,CO,BE,JR
39518,MRJ,JR,ZN,RH,BE,MW,LK,CO,DH
39519,JR,RH,LK,CO,ZN,BE,MRJ,MW,DH
39520,CO,DH,MRJ,BE,LK,JR,MW,ZN,RH
39521,MRJ,JR,CO,MW,DH,RH,BE,LK,ZN
39522,MW,CO,DH,RH,MRJ,JR,LK,ZN,BE
39523,ZN,MW,MRJ,CO,LK,JR,BE,RH,DH
39524,DH,MRJ,RH,BE,LK,CO,MW,ZN,JR
39525,MW,LK,RH,MRJ,JR,CO,ZN,DH,BE
39526,MRJ,LK,ZN,CO,RH,MW,JR,DH,BE
39527,LK,CO,ZN,DH,RH,JR,MRJ,MW,BE
39528,RH,BE,CO,ZN,JR,LK,MRJ,MW,DH
39529,RH,ZN,LK,CO,MW,JR,DH,BE,MRJ
39530,JR,RH,MRJ,ZN,MW,CO,DH,LK,BE
39531,MRJ,RH,CO,MW,LK,DH,BE,ZN,JR
39532,RH,ZN,LK,JR,CO,MW,BE,MRJ,DH
39533,MRJ,RH,CO,DH,JR,BE,MW,LK,ZN
39534,LK,MRJ,RH,JR,DH,CO,MW,BE,ZN
39535,CO,DH,RH,MRJ,MW,LK,JR,ZN,BE
39536,LK,MRJ,RH,ZN,CO,MW,JR,BE,DH
39537,LK,ZN,MRJ,JR,DH,MW,RH,BE,CO
39538,MRJ,MW,RH,ZN,BE,JR,CO,LK,DH
39539,CO,JR,LK,DH,MRJ,MW,RH,ZN,BE
39540,DH,MW,RH,ZN,MRJ,JR,CO,LK,BE
39541,CO,JR,LK,MRJ,RH,MW,ZN,BE,DH
39542,DH,RH,LK,MRJ,BE,ZN,MW,CO,JR
39543,BE,LK,MRJ,DH,MW,RH,CO,JR,ZN
39544,BE,MRJ,DH,MW,RH,LK,ZN,CO,JR
39545,MRJ,BE,MW,CO,RH,JR,DH,ZN,LK
39546,LK,MW,RH,BE,ZN,JR,DH,MRJ,CO
39547,JR,LK,MRJ,RH,DH,MW,BE,ZN,CO
39548,MRJ,RH,DH,ZN,LK,MW,JR,BE,CO
39549,RH,MRJ,CO,JR,MW,ZN,LK,DH,BE
39550,MRJ,DH,RH,BE,CO,MW,LK,ZN,JR
39551,MW,JR,DH,LK,BE,RH,ZN,MRJ,CO
39552,DH,CO,BE,MRJ,RH,MW,LK,ZN,JR
39553,MW,CO,LK,ZN,DH,BE,JR,RH,MRJ
39554,RH,JR,BE,MRJ,MW,DH,CO,ZN,LK
39555,DH,CO,MRJ,JR,LK,ZN,RH,BE,MW
39556,BE,LK,CO,MW,ZN,MRJ,DH,RH,JR
39557,MW,ZN,MRJ,LK,BE,JR,RH,CO,DH
39558,ZN,JR,MRJ,MW,DH,CO,RH,BE,LK
39559,LK,BE,RH,DH,JR,MW,MRJ,CO,ZN
39560,MW,LK,CO,DH,ZN,JR,MRJ,RH,BE
39561,MRJ,BE,ZN,LK,JR,MW,CO,DH,RH
39562,DH,CO,ZN,MW,LK,RH,MRJ,BE,JR
39563,JR,RH,LK,DH,CO,MW,MRJ,ZN,BE
39564,CO,MRJ,LK,BE,MW,DH,RH,ZN,JR
39565,JR,MRJ,RH,ZN,LK,MW,CO,DH,BE
39566,DH,MW,RH,JR,ZN,MRJ,CO,LK,BE
39567,MW,MRJ,LK,ZN,DH,CO,BE,RH,JR
39568,ZN,LK,BE,MRJ,RH,DH,MW,CO,JR
39569,ZN,DH,RH,MRJ,CO,BE,MW,LK,JR
39570,MRJ,MW,CO,JR,DH,LK,ZN,RH,BE
39571,CO,ZN,JR,MW,LK,RH,MRJ,DH,BE
39572,LK,RH,MRJ,BE,CO,DH,MW,JR,ZN
39573,LK,JR,RH,ZN,MW,MRJ,CO,DH,BE
39574,CO,RH,BE,MRJ,DH,LK,JR,MW,ZN
39575,DH,JR,LK,RH,MW,ZN,MRJ,CO,BE
39576,CO,LK,RH,ZN,MRJ,MW,JR,BE,DH
39577,RH,LK,MRJ,BE,DH,CO,ZN,JR,MW
39578,LK,JR,BE,MRJ,MW,ZN,DH,CO,RH
39579,ZN,MW,JR,MRJ,CO,DH,BE,RH,LK
39580,RH,CO,DH,MW,BE,MRJ,LK,ZN,JR
39581,LK,MRJ,RH,ZN,CO,MW,JR,DH,BE
39582,ZN,MRJ,JR,MW,LK,CO,DH,BE,RH
39583,RH,MRJ,MW,LK,JR,CO,DH,BE,ZN
39584,JR,BE,CO,MW,DH,ZN,MRJ,LK,RH
39585,MW,MRJ,RH,ZN,JR,CO,LK,BE,DH
39586,MW,CO,LK,ZN,MRJ,JR,DH,RH,BE
39587,JR,ZN,RH,MRJ,CO,BE,MW,DH,LK
39588,BE,MRJ,CO,ZN,DH,LK,RH,MW,JR
39589,ZN,CO,JR,RH,DH,MW,MRJ,LK,BE
39590,LK,MW,MRJ,JR,DH,CO,RH,BE,ZN
39591,BE,MW,RH,ZN,LK,JR,DH,MRJ,CO
39592,LK,JR,ZN,BE,MRJ,RH,MW,DH,CO
39593,RH,MRJ,DH,CO,MW,LK,BE,JR,ZN
39594,MW,CO,RH,MRJ,DH,JR,ZN,LK,BE
39595,LK,JR,MW,CO,ZN,RH,MRJ,DH,BE
39596,CO,DH,JR,ZN,MW,LK,MRJ,BE,RH
39597,RH,MW,MRJ,JR,CO,DH,ZN,LK,BE
39598,DH,MRJ,LK,ZN,MW,JR,CO,BE,RH
39599,DH,MW,CO,ZN,LK,MRJ,RH,JR,BE
39600,LK,JR,RH,DH,MW,MRJ,BE,ZN,CO
39601,DH,JR,RH,MW,CO,ZN,LK,MRJ,BE
39602,LK,DH,RH,CO,JR,MRJ,ZN,BE,MW
39603,ZN,LK,JR,BE,MRJ,DH,CO,MW,RH
39604,RH,DH,CO,LK,JR,MRJ,MW,BE,ZN
39605,MRJ,LK,BE,JR,CO,ZN,MW,RH,DH
39606,RH,MW,MRJ,BE,DH,CO,LK,JR,ZN
39607,MW,DH,BE,JR,RH,CO,LK,MRJ,ZN
39608,CO,MRJ,JR,ZN,MW,DH,BE,LK,RH
39609,ZN,BE,CO,RH,DH,JR,MW,MRJ,LK
39610,LK,CO,ZN,BE,MW,RH,MRJ,DH,JR
39611,BE,MW,JR,ZN,MRJ,RH,CO,DH,LK
39612,MW,MRJ,CO,LK,BE,DH,RH,ZN,JR
39613,MW,JR,ZN,RH,LK,CO,DH,MRJ,BE
39614,ZN,CO,MW,JR,DH,RH,LK,MRJ,BE
39615,LK,RH,DH,MW,ZN,BE,CO,MRJ,JR
39616,RH,MW,ZN,BE,MRJ,DH,CO,LK,JR
39617,BE,DH,JR,MW,LK,CO,MRJ,RH,ZN
39618,CO,ZN,JR,DH,MW,MRJ,RH,LK,BE
39619,MRJ,DH,CO,RH,MW,ZN,LK,BE,JR
39620,JR,LK,MW,CO,ZN,MRJ,RH,BE,DH
39621,CO,JR,LK,DH,ZN,MW,RH,MRJ,BE
39622,MRJ,CO,JR,LK,ZN,MW,BE,DH,RH
39623,MW,CO,DH,MRJ,LK,JR,RH,ZN,BE
39624,RH,ZN,JR,MRJ,BE,LK,MW,DH,CO
39625,RH,CO,MW,BE,JR,LK,DH,MRJ,ZN
39626,LK,RH,BE,MRJ,JR,DH,MW,ZN,CO
39627,MW,LK,ZN,BE,DH,MRJ,JR,RH,CO
39628,MRJ,MW,RH,DH,ZN,JR,CO,LK,BE
39629,LK,CO,RH,MRJ,DH,MW,ZN,JR,BE
39630,ZN,JR,RH,BE,MW,LK,CO,DH,MRJ
39631,LK,BE,RH,DH,MRJ,CO,MW,JR,ZN
39632,JR,CO,MW,RH,LK,MRJ,ZN,DH,BE
39633,LK,JR,MRJ,BE,RH,MW,ZN,DH,CO
39634,MRJ,MW,LK,JR,DH,ZN,RH,BE,CO
39635,BE,DH,MRJ,RH,ZN,CO,MW,LK,JR
39636,LK,JR,DH,CO,ZN,RH,MW,MRJ,BE
39637,LK,JR,CO,MW,RH,BE,ZN,DH,MRJ
39638,RH,MW,CO,JR,LK,ZN,DH,MRJ,BE
39639,JR,ZN,RH,MW,LK,MRJ,CO,BE,DH
39640,JR,MRJ,BE,DH,RH,CO,LK,MW,ZN
39641,LK,ZN,MW,CO,RH,BE,MRJ,JR,DH
39642,ZN,MW,MRJ,BE,CO,DH,RH,JR,LK
39643,LK,CO,MRJ,ZN,JR,MW,DH,RH,BE
39644,MRJ,ZN,DH,MW,BE,RH,LK,CO,JR
39645,MW,CO,LK,JR,RH,BE,DH,MRJ,ZN
39646,RH,BE,DH,MRJ,JR,LK,MW,CO,ZN
39647,MRJ,ZN,RH,BE,DH,LK,MW,CO,JR
39648,RH,MW,BE,DH,CO,ZN,JR,MRJ,LK
39649,LK,RH,BE,MRJ,DH,MW,CO,JR,ZN
39650,BE,CO,LK,DH,RH,MW,MRJ,ZN,JR
39651,MW,DH,RH,CO,MRJ,ZN,LK,JR,BE
39652,CO,LK,RH,MRJ,DH,MW,ZN,JR,BE
39653,MRJ,JR,RH,DH,BE,MW,CO,LK,ZN
39654,JR,DH,CO,MRJ,ZN,LK,MW,BE,RH
39655,RH,MW,JR,CO,BE,LK,MRJ,ZN,DH
39656,MW,BE,DH,LK,RH,MRJ,CO,JR,ZN
39657,LK,RH,DH,MW,MRJ,BE,JR,CO,ZN
39658,DH,RH,JR,ZN,MRJ,CO,LK,MW,BE
39659,LK,MW,BE,ZN,RH,DH,MRJ,CO,JR
39660,RH,DH,MRJ,LK,BE,MW,JR,ZN,CO
39661,DH,CO,LK,JR,RH,BE,ZN,MRJ,MW
39662,JR,CO,LK,RH,MW,MRJ,ZN,DH,BE
